,TIMESTAMP,Ux_20m,Uy_20m,Uz_20m,Ts_20m,Ux_10m,Uy_10m,Uz_10m,Ts_10m,Ux_6m,Uy_6m,Uz_6m,Ts_6m
2451,2013-01-30 15:04:00,7.01,-7.81,-0.78,13.13,6.78,-8.02,0.44,12.78,7.97,-5.88,0.1,14.6
2452,2013-01-30 15:04:00,7.21,-8.6,0.45,13.16,6.83,-7.54,0.86,12.8,7.97,-5.95,0.51,14.51
2453,2013-01-30 15:04:00,6.81,-8.75,1.7,13.2,7.19,-7.92,0.8,12.88,7.48,-7.13,1.16,14.76
2454,2013-01-30 15:04:00,6.3,-8.16,1.6,13.14,7.2,-8.69,1.18,12.91,7.93,-7.7,1.0,14.83
2455,2013-01-30 15:04:00,5.97,-7.73,0.88,13.16,7.27,-8.09,0.75,12.89,8.41,-8.96,0.25,15.0
2456,2013-01-30 15:04:00,5.94,-7.25,1.44,13.23,7.11,-8.21,0.71,12.9,8.92,-9.86,-1.34,14.99
2457,2013-01-30 15:04:00,5.01,-6.77,0.8,13.15,6.49,-8.49,0.82,12.9,9.4,-9.54,-0.65,15.05
2458,2013-01-30 15:04:00,4.75,-6.41,1.24,13.13,6.01,-8.66,0.77,12.92,8.12,-8.79,-0.65,14.99
2459,2013-01-30 15:04:00,4.76,-7.18,1.75,13.17,5.01,-8.53,-0.27,12.94,8.95,-9.48,-0.45,15.01
2460,2013-01-30 15:04:00,4.78,-7.93,1.76,13.15,4.71,-7.84,-0.23,12.89,8.92,-9.64,-0.91,15.03
2461,2013-01-30 15:04:00,4.72,-7.91,1.18,13.22,5.76,-7.48,0.57,12.89,8.87,-9.15,-0.9,14.99
2462,2013-01-30 15:04:00,5.57,-7.97,0.23,13.27,6.48,-8.13,0.42,12.94,8.66,-8.88,-0.81,14.96
2463,2013-01-30 15:04:00,5.29,-8.38,-0.97,13.18,6.71,-7.94,-0.13,12.91,7.89,-9.76,-0.4,14.99
2464,2013-01-30 15:04:00,4.45,-8.62,-0.38,13.18,6.41,-8.03,0.78,12.87,8.32,-9.96,-1.26,15.02
2465,2013-01-30 15:04:00,5.22,-8.84,0.68,13.19,6.46,-7.09,0.05,12.93,8.89,-9.93,-1.45,15.0
2466,2013-01-30 15:04:00,3.89,-9.55,0.0,13.19,6.72,-8.3,-0.83,12.92,8.51,-9.79,-1.18,15.01
2467,2013-01-30 15:04:00,3.77,-9.53,-0.44,13.17,7.03,-9.48,-0.56,12.96,8.67,-9.04,-1.17,15.03
2468,2013-01-30 15:04:00,4.46,-8.74,-1.35,13.21,6.91,-9.33,-0.54,12.95,8.01,-8.37,-1.15,14.86
2469,2013-01-30 15:04:00,3.74,-10.06,-0.37,13.3,6.66,-8.06,-0.74,12.89,7.48,-8.64,-0.14,15.0
2470,2013-01-30 15:04:00,4.3,-9.58,-0.17,13.3,7.12,-6.87,-0.05,12.78,8.13,-7.38,-0.31,15.01
2471,2013-01-30 15:04:00,4.54,-10.54,-0.02,13.32,7.34,-7.41,-0.39,12.77,7.8,-7.17,-0.76,14.92
2472,2013-01-30 15:04:00,3.83,-10.8,-0.08,13.29,7.35,-6.98,-0.43,12.78,7.82,-7.45,-1.03,14.85
2473,2013-01-30 15:04:00,4.11,-9.26,-0.39,13.3,8.2,-6.44,-1.38,12.81,9.31,-7.23,-0.99,14.95
2474,2013-01-30 15:04:00,3.97,-9.05,-1.39,13.16,7.42,-7.05,-1.01,12.83,8.7,-6.6,-1.49,14.93
2475,2013-01-30 15:04:00,4.52,-9.11,-2.25,13.02,6.7,-6.65,-1.12,12.79,8.79,-6.32,-1.67,14.97
2476,2013-01-30 15:04:00,4.52,-8.46,-0.56,13.05,5.96,-7.1,-1.11,12.8,8.68,-6.26,-1.72,14.9
2477,2013-01-30 15:04:00,4.89,-9.06,-0.69,13.22,5.76,-7.23,-0.85,12.97,8.02,-6.11,-1.13,14.89
2478,2013-01-30 15:04:00,4.03,-9.03,0.05,13.25,4.93,-7.53,-1.34,13.03,7.31,-5.96,-1.41,14.97
2479,2013-01-30 15:04:00,3.63,-9.17,-0.16,13.27,4.74,-7.57,-1.27,13.09,7.22,-5.85,-1.16,14.95
2480,2013-01-30 15:04:00,3.19,-9.69,-0.29,13.08,4.5,-7.47,-0.79,13.22,6.91,-5.56,-0.92,14.87
2481,2013-01-30 15:04:00,3.43,-9.23,-0.34,13.03,4.12,-7.39,-1.04,13.37,6.36,-6.62,-0.61,15.0
2482,2013-01-30 15:04:00,5.34,-8.6,-0.89,12.89,4.42,-6.99,-0.64,13.14,6.69,-6.98,-0.97,14.85
2483,2013-01-30 15:04:00,5.74,-9.06,-1.19,13.07,4.41,-6.83,-0.54,13.11,6.34,-7.38,-1.05,15.09
2484,2013-01-30 15:04:00,5.52,-8.94,-1.01,13.17,4.24,-7.54,-1.09,13.33,5.57,-8.5,-1.05,15.21
2485,2013-01-30 15:04:00,5.43,-8.23,0.85,13.13,4.37,-7.75,-1.3,13.3,5.14,-8.49,-1.1,15.08
2486,2013-01-30 15:04:00,6.83,-8.67,0.17,13.25,4.4,-7.73,-1.19,13.38,5.5,-8.06,-1.67,15.12
2487,2013-01-30 15:04:00,6.76,-8.69,0.27,13.27,3.73,-8.11,-1.18,13.45,5.39,-7.77,-1.63,15.17
2488,2013-01-30 15:04:00,6.79,-8.7,0.15,13.0,2.65,-7.93,-1.41,13.43,5.6,-7.43,-1.8,15.19
2489,2013-01-30 15:04:00,6.74,-8.94,-0.22,12.53,3.02,-7.83,-0.88,13.12,6.07,-7.48,-1.18,15.17
2490,2013-01-30 15:04:00,6.47,-9.23,-0.31,12.62,4.45,-7.56,-1.0,13.04,6.09,-7.42,-0.73,15.18
2491,2013-01-30 15:04:00,6.53,-9.29,-0.48,12.61,5.44,-7.44,-1.11,12.98,5.87,-7.66,-0.46,15.22
2492,2013-01-30 15:04:00,6.73,-9.94,-0.24,12.79,5.81,-8.12,-1.41,12.92,6.03,-7.61,-0.25,15.3
2493,2013-01-30 15:04:00,6.5,-9.84,-0.54,12.64,6.13,-7.8,-1.19,12.93,6.39,-7.94,-1.04,15.33
2494,2013-01-30 15:04:00,6.4,-9.82,-1.09,12.59,5.93,-7.34,-0.58,12.9,6.3,-7.7,-0.91,15.24
2495,2013-01-30 15:04:00,6.87,-10.16,-1.0,12.84,6.1,-6.88,-1.53,12.96,6.64,-7.37,-0.3,15.25
2496,2013-01-30 15:04:00,6.52,-10.77,-0.48,13.3,5.93,-7.93,-1.56,12.89,6.44,-7.0,0.29,15.25
2497,2013-01-30 15:04:00,6.48,-11.01,-0.23,13.18,5.2,-8.28,-0.29,13.0,6.3,-6.96,0.15,15.26
2498,2013-01-30 15:04:00,5.61,-11.53,-0.72,12.58,4.81,-8.12,0.3,13.14,5.73,-6.64,-0.36,15.2
2499,2013-01-30 15:04:00,6.15,-11.7,-1.05,12.6,5.56,-7.94,0.36,13.28,5.21,-6.79,0.18,15.37
2500,2013-01-30 15:04:00,5.96,-12.0,-1.04,12.45,5.46,-8.43,-0.84,12.93,5.36,-7.5,0.36,15.48
2501,2013-01-30 15:04:00,5.32,-11.99,-0.69,12.6,5.46,-8.49,-0.83,12.98,5.35,-6.91,-0.39,15.44
2502,2013-01-30 15:04:00,4.77,-11.29,-0.25,12.62,4.81,-9.09,-0.54,13.23,5.91,-7.05,-0.08,15.49
2503,2013-01-30 15:04:00,4.67,-11.46,0.09,12.93,4.14,-8.76,0.01,13.56,5.08,-7.71,0.17,15.47
2504,2013-01-30 15:04:00,4.62,-11.4,0.43,12.6,3.71,-8.63,0.2,13.59,5.34,-8.01,-0.87,15.45
2505,2013-01-30 15:04:00,4.69,-11.21,0.42,12.45,2.74,-8.43,0.35,13.5,5.15,-7.64,-0.46,15.59
2506,2013-01-30 15:04:00,4.87,-10.69,1.12,12.92,2.15,-8.73,0.21,13.12,5.35,-8.17,-0.65,15.63
2507,2013-01-30 15:04:00,4.69,-10.41,1.6,13.35,1.9,-9.53,0.1,13.34,5.44,-8.1,-0.4,15.64
2508,2013-01-30 15:04:00,4.73,-10.23,0.03,12.52,2.84,-9.34,0.64,13.55,5.49,-9.02,-0.07,15.67
2509,2013-01-30 15:04:00,5.02,-10.23,-0.38,12.55,2.9,-8.36,0.66,13.6,5.48,-8.42,0.3,15.64
2510,2013-01-30 15:04:00,5.2,-10.06,-0.68,12.54,2.85,-8.57,0.85,13.64,5.39,-8.17,0.84,15.6
2511,2013-01-30 15:04:00,5.21,-9.68,-1.02,12.5,4.66,-9.74,0.07,13.12,5.0,-8.18,0.55,15.78
2512,2013-01-30 15:04:00,5.4,-9.37,-1.26,12.48,4.97,-9.56,0.14,13.04,4.7,-8.0,0.22,15.84
2513,2013-01-30 15:04:00,5.58,-9.07,-0.92,12.57,4.32,-9.21,0.59,12.92,4.53,-8.11,-0.09,15.77
2514,2013-01-30 15:04:00,6.34,-8.9,-2.05,12.69,4.51,-9.07,-0.4,12.21,3.65,-8.67,-0.75,15.62
2515,2013-01-30 15:04:00,5.94,-10.51,-1.68,12.77,4.58,-9.3,-0.1,12.25,3.74,-8.13,-1.6,15.65
2516,2013-01-30 15:04:00,6.02,-10.95,-0.56,12.73,4.57,-9.25,0.16,12.31,5.3,-8.28,-0.78,15.27
2517,2013-01-30 15:04:00,6.84,-9.89,-0.9,12.75,4.42,-9.17,0.27,12.34,3.79,-8.96,-0.9,15.19
2518,2013-01-30 15:04:00,6.18,-10.81,-2.48,12.67,4.39,-9.08,-0.88,12.31,5.08,-9.42,-1.21,14.35
2519,2013-01-30 15:04:00,6.66,-11.18,-3.09,12.6,4.92,-9.18,-1.0,12.22,5.29,-10.06,-1.02,14.24
2520,2013-01-30 15:04:00,6.91,-10.88,-3.1,12.39,5.54,-9.64,-1.36,12.32,4.9,-10.05,-0.92,14.55
2521,2013-01-30 15:04:00,7.14,-10.89,-3.35,12.44,5.29,-9.99,-1.57,12.37,3.97,-9.86,-0.95,14.54
2522,2013-01-30 15:04:00,7.11,-10.66,-3.41,12.57,5.35,-10.34,-1.31,12.4,3.46,-9.85,-0.82,15.29
2523,2013-01-30 15:04:00,7.33,-10.55,-3.38,12.74,5.91,-9.35,-1.69,12.41,3.91,-9.84,-1.81,14.45
2524,2013-01-30 15:04:00,7.97,-10.25,-3.35,12.7,5.93,-9.33,-1.94,12.51,4.49,-10.31,-2.23,14.65
2525,2013-01-30 15:04:00,8.04,-10.1,-3.8,12.42,6.55,-9.02,-1.61,12.46,6.25,-12.0,-1.97,14.33
2526,2013-01-30 15:04:00,9.82,-9.39,-4.18,12.73,5.72,-8.54,-1.0,12.51,5.93,-11.6,-0.75,14.39
2527,2013-01-30 15:04:00,9.61,-8.74,-4.4,12.59,6.34,-9.03,-2.97,12.24,5.98,-11.06,-3.63,14.55
2528,2013-01-30 15:04:00,9.32,-8.41,-4.0,12.6,6.89,-9.45,-4.05,12.45,6.24,-9.43,-3.85,14.45
2529,2013-01-30 15:04:00,8.54,-8.51,-3.83,12.68,7.38,-8.92,-3.78,12.2,5.81,-9.16,-4.17,14.35
2530,2013-01-30 15:04:00,7.42,-7.93,-3.01,12.89,7.27,-8.65,-4.17,12.09,6.02,-9.46,-3.54,14.47
2531,2013-01-30 15:04:00,7.77,-7.01,-3.16,12.64,7.17,-8.68,-4.17,12.11,6.55,-9.43,-2.76,14.53
2532,2013-01-30 15:04:00,8.42,-6.62,-2.94,12.56,6.82,-8.6,-3.93,12.17,5.15,-9.91,-1.85,14.52
2533,2013-01-30 15:04:00,8.53,-6.54,-3.19,12.52,6.25,-8.52,-3.7,12.32,5.25,-10.22,-1.24,14.72
2534,2013-01-30 15:04:00,9.01,-6.4,-2.77,12.83,6.16,-8.35,-3.64,12.34,5.24,-9.39,-0.86,14.59
2535,2013-01-30 15:04:00,9.63,-6.59,-4.18,12.89,6.14,-8.48,-2.88,12.39,5.47,-8.95,-1.24,14.65
2536,2013-01-30 15:04:00,8.74,-6.16,-3.59,12.9,5.61,-8.67,-1.66,12.57,5.39,-8.54,-1.06,14.7
2537,2013-01-30 15:04:00,6.11,-6.89,-3.29,12.85,5.06,-8.22,-1.24,12.65,5.69,-8.53,-0.4,14.67
2538,2013-01-30 15:04:00,5.91,-6.91,-2.08,12.91,5.11,-8.15,-1.7,12.47,5.7,-8.97,-0.51,14.59
2539,2013-01-30 15:04:00,6.18,-4.73,-0.58,12.89,5.03,-8.4,-1.41,12.6,5.76,-9.26,-0.74,14.57
2540,2013-01-30 15:04:00,8.29,-4.79,0.18,12.85,5.32,-8.14,-2.9,12.53,5.54,-9.25,0.0,14.58
2541,2013-01-30 15:04:00,9.28,-5.37,0.01,12.83,5.38,-8.42,-1.61,12.56,5.5,-8.97,-0.23,14.69
2542,2013-01-30 15:04:00,8.32,-4.92,-0.42,12.81,4.69,-9.02,-0.44,12.57,4.42,-9.68,-0.7,15.26
2543,2013-01-30 15:04:00,8.02,-5.52,-0.34,12.83,5.03,-8.21,-0.43,12.53,4.45,-8.98,-0.52,14.81
2544,2013-01-30 15:04:00,8.11,-6.1,-0.8,12.88,5.46,-7.27,-1.63,12.59,4.58,-9.47,-0.66,15.01
2545,2013-01-30 15:04:00,8.7,-5.58,-0.46,12.91,5.63,-7.18,-1.89,12.57,4.34,-9.08,-0.92,14.76
2546,2013-01-30 15:04:00,9.29,-5.16,-0.64,13.01,4.93,-6.43,-1.59,12.61,5.49,-8.73,-1.08,14.62
2547,2013-01-30 15:04:00,8.5,-4.82,0.14,12.92,5.21,-7.82,-2.37,12.59,5.57,-8.71,-1.14,14.71
2548,2013-01-30 15:04:00,9.04,-5.64,0.79,12.79,5.45,-8.79,-1.12,12.66,5.1,-8.68,-0.16,14.65
2549,2013-01-30 15:04:00,8.32,-5.45,0.8,12.82,4.79,-8.94,1.24,12.7,4.69,-9.53,-0.27,14.97
2550,2013-01-30 15:04:00,8.24,-5.24,0.42,12.88,4.92,-9.23,1.89,12.78,5.03,-10.36,-0.57,14.69
2551,2013-01-30 15:04:00,8.32,-5.18,0.58,12.91,5.15,-8.51,0.36,12.71,5.87,-10.74,-0.95,14.93
2552,2013-01-30 15:04:00,8.93,-4.68,-0.26,12.8,5.61,-8.82,-1.47,12.7,6.01,-10.85,-1.1,14.79
2553,2013-01-30 15:04:00,8.08,-4.84,0.31,12.85,4.59,-8.56,-0.86,12.71,6.11,-11.16,-0.82,14.75
2554,2013-01-30 15:04:00,8.86,-5.33,-0.06,12.74,5.44,-8.7,-0.39,12.79,5.82,-10.6,-0.44,14.75
2555,2013-01-30 15:04:00,8.86,-5.51,-0.31,12.39,5.66,-8.2,-0.38,12.88,5.7,-10.57,0.02,14.83
2556,2013-01-30 15:04:00,8.93,-5.68,-0.25,12.57,6.32,-7.7,-0.97,12.86,4.97,-10.55,-0.28,14.78
2557,2013-01-30 15:04:00,8.85,-5.83,-0.12,12.66,5.57,-7.41,0.11,12.81,4.22,-10.22,-1.09,14.71
2558,2013-01-30 15:04:00,8.99,-6.23,-0.79,12.85,5.35,-7.65,0.2,12.88,3.75,-10.16,-0.96,14.73
2559,2013-01-30 15:04:00,8.82,-5.64,-1.2,12.82,5.66,-7.62,0.71,12.91,4.05,-10.43,-1.14,14.72
2560,2013-01-30 15:04:00,9.46,-5.8,-1.42,12.88,5.42,-7.63,0.97,12.89,5.33,-9.42,-1.13,14.86
2561,2013-01-30 15:04:00,10.01,-6.86,-0.73,13.01,5.47,-6.58,0.0,12.87,4.93,-9.14,-0.34,14.84
2562,2013-01-30 15:04:00,9.85,-6.46,-0.76,12.9,5.93,-5.51,-0.15,12.85,4.08,-8.38,-0.08,14.89
2563,2013-01-30 15:04:00,9.85,-5.73,-1.1,12.81,5.05,-5.99,0.53,12.93,5.57,-8.13,-0.01,15.61
2564,2013-01-30 15:04:00,8.75,-6.87,-0.26,12.81,4.57,-6.11,0.8,12.95,5.01,-8.7,-0.49,15.71
2565,2013-01-30 15:04:00,9.2,-6.41,-1.49,12.91,4.97,-4.93,-0.28,12.8,5.66,-8.81,0.23,15.32
2566,2013-01-30 15:04:00,8.49,-7.68,0.17,12.9,5.34,-4.56,-0.4,12.88,6.27,-8.29,0.62,15.46
2567,2013-01-30 15:04:00,9.35,-7.17,0.22,12.83,5.46,-5.24,0.34,12.85,6.52,-7.88,0.68,15.8
2568,2013-01-30 15:04:00,9.91,-9.25,0.21,12.97,5.59,-4.64,0.18,12.92,6.28,-7.96,0.18,14.96
2569,2013-01-30 15:04:00,8.06,-8.51,-0.31,12.91,6.72,-4.31,0.25,12.96,6.59,-8.77,0.54,14.94
2570,2013-01-30 15:04:00,7.71,-8.21,0.08,12.99,6.4,-4.49,0.7,13.06,6.47,-9.09,0.99,14.88
2571,2013-01-30 15:04:00,7.04,-8.38,0.7,13.02,4.94,-4.39,0.82,13.04,5.51,-9.24,0.83,14.83
2572,2013-01-30 15:04:00,7.56,-8.5,0.09,12.95,4.98,-5.51,0.03,13.05,6.01,-9.02,-0.01,14.81
2573,2013-01-30 15:04:00,7.5,-7.91,0.75,12.94,5.46,-5.51,-0.27,13.08,5.83,-9.03,0.23,14.91
2574,2013-01-30 15:04:00,7.54,-8.01,0.5,12.88,5.99,-5.26,0.32,12.99,6.81,-9.07,0.34,14.96
2575,2013-01-30 15:04:00,7.02,-7.6,-0.07,12.57,5.51,-5.2,-0.77,13.04,5.98,-8.46,0.73,14.97
2576,2013-01-30 15:04:00,6.93,-7.52,-0.27,12.64,5.66,-4.93,-0.34,12.93,7.51,-9.1,0.22,15.17
2577,2013-01-30 15:04:00,6.63,-7.43,-0.41,12.69,6.91,-4.65,-1.15,12.97,7.05,-8.99,-0.21,15.1
2578,2013-01-30 15:04:00,6.24,-7.45,-0.78,12.83,7.46,-4.07,-1.59,12.86,6.97,-8.88,-0.28,15.11
2579,2013-01-30 15:04:00,6.36,-7.57,0.41,12.94,6.85,-5.03,-1.06,12.84,6.88,-7.62,-1.07,15.1
2580,2013-01-30 15:04:00,6.89,-8.69,0.68,13.11,6.62,-5.01,0.68,13.08,7.0,-7.2,-1.91,15.08
2581,2013-01-30 15:04:00,6.97,-9.31,0.64,13.03,5.16,-3.74,-0.08,13.16,6.42,-7.62,-2.23,15.17
2582,2013-01-30 15:04:00,7.26,-9.22,0.66,12.97,6.3,-3.93,-0.49,13.0,6.06,-7.16,-2.36,15.18
2583,2013-01-30 15:04:00,6.99,-8.22,0.18,13.02,7.07,-3.92,0.54,13.1,5.54,-7.64,-2.25,15.01
2584,2013-01-30 15:04:00,6.82,-8.87,-1.46,12.99,6.39,-4.54,-0.04,13.17,6.7,-8.51,-1.15,14.99
2585,2013-01-30 15:04:00,6.29,-9.34,-1.28,12.97,6.11,-5.93,-1.17,13.29,7.09,-8.48,-1.31,14.97
2586,2013-01-30 15:04:00,6.54,-8.79,-1.08,13.01,5.87,-5.93,-1.11,13.27,6.82,-8.3,-0.99,15.0
2587,2013-01-30 15:04:00,6.93,-7.8,-0.75,12.98,6.35,-5.37,-1.25,13.32,6.49,-8.35,-1.1,14.99
2588,2013-01-30 15:04:00,6.83,-8.01,-0.66,13.0,6.45,-5.01,-1.22,13.29,6.61,-8.27,-1.29,15.12
2589,2013-01-30 15:04:00,6.69,-8.28,0.18,12.96,6.1,-5.97,-1.25,13.16,7.06,-7.7,-1.26,15.3
2590,2013-01-30 15:04:00,6.85,-7.94,-0.12,13.01,5.68,-6.32,-1.81,13.05,6.9,-6.85,-1.39,15.22
2591,2013-01-30 15:04:00,7.0,-8.34,-0.44,13.06,6.02,-6.39,-1.46,13.09,7.26,-6.58,-1.88,15.12
2592,2013-01-30 15:04:00,7.07,-8.49,-0.55,13.01,6.44,-5.65,-1.66,12.78,7.02,-6.66,-3.03,15.11
2593,2013-01-30 15:04:00,6.72,-8.19,-1.01,13.01,5.64,-5.94,-2.29,12.82,6.25,-5.83,-2.9,14.88
2594,2013-01-30 15:04:00,7.22,-8.16,-0.38,13.02,5.33,-7.04,-1.91,12.9,5.8,-5.66,-2.31,14.82
2595,2013-01-30 15:04:00,7.21,-8.46,-0.29,13.19,5.16,-7.35,-1.94,12.88,5.55,-6.62,-2.39,14.69
2596,2013-01-30 15:04:00,6.86,-9.41,-0.11,13.3,5.47,-6.72,-1.87,12.82,5.42,-7.23,-2.26,14.79
2597,2013-01-30 15:04:00,5.97,-9.77,-0.37,13.33,5.99,-7.0,-1.79,12.77,5.95,-6.86,-1.17,14.7
2598,2013-01-30 15:04:00,5.54,-9.74,-1.0,13.34,6.35,-7.08,-1.56,12.75,6.05,-6.3,-0.12,15.08
2599,2013-01-30 15:04:00,5.78,-9.51,-1.42,13.32,6.45,-6.6,-1.5,12.74,7.05,-6.82,-1.22,14.95
2600,2013-01-30 15:04:00,5.34,-10.11,-1.19,13.42,6.75,-6.59,-1.33,12.75,7.13,-6.45,-1.21,15.0
2601,2013-01-30 15:04:00,5.64,-10.3,-0.8,13.37,6.22,-6.79,-1.5,12.82,6.27,-5.94,-0.52,15.04
2602,2013-01-30 15:04:00,5.44,-10.99,-0.13,13.41,6.37,-6.17,-1.2,12.77,7.29,-5.79,-1.37,15.02
2603,2013-01-30 15:04:00,5.4,-10.56,-0.06,13.32,6.47,-5.57,-0.34,12.8,7.09,-5.72,-1.16,14.92
2604,2013-01-30 15:04:00,5.4,-9.67,-0.46,13.33,5.97,-5.72,-0.46,12.82,6.57,-5.67,-0.59,15.37
2605,2013-01-30 15:04:00,5.5,-10.02,-0.02,13.26,5.89,-5.61,-0.45,12.84,7.24,-5.45,-1.25,15.2
2606,2013-01-30 15:04:00,6.01,-9.99,-0.21,13.26,5.78,-5.68,-0.59,12.83,7.04,-4.89,-1.09,15.18
2607,2013-01-30 15:04:00,5.29,-10.47,-0.76,13.28,5.37,-5.91,-0.14,12.82,6.63,-5.0,-0.71,15.3
2608,2013-01-30 15:04:00,5.65,-10.34,-0.89,13.24,5.5,-5.25,-0.31,12.89,6.77,-5.96,-0.49,15.09
2609,2013-01-30 15:04:00,6.62,-10.55,-0.66,13.01,5.69,-5.37,-0.47,12.95,5.84,-6.3,-1.03,14.89
2610,2013-01-30 15:04:00,6.86,-10.56,-0.98,12.95,5.04,-4.75,-1.36,12.96,6.22,-6.12,-0.78,14.92
2611,2013-01-30 15:04:00,7.14,-10.69,-1.3,12.94,5.38,-5.32,-0.74,12.96,5.59,-6.01,-0.64,14.86
2612,2013-01-30 15:04:00,6.81,-10.82,-1.25,13.0,5.56,-4.54,-0.79,12.94,5.59,-5.71,-0.42,14.73
2613,2013-01-30 15:04:00,6.65,-10.53,-1.21,12.68,4.91,-4.65,0.11,13.07,5.95,-6.14,-0.76,14.84
2614,2013-01-30 15:04:00,6.72,-10.27,-1.28,12.72,4.7,-5.23,-0.28,13.01,6.03,-5.9,-0.83,14.8
2615,2013-01-30 15:04:00,6.69,-9.93,-0.71,12.83,4.85,-5.79,-0.13,12.94,6.59,-5.2,-1.4,14.87
2616,2013-01-30 15:04:00,6.51,-9.55,-0.52,12.78,4.93,-5.77,-0.05,12.89,6.02,-6.78,-0.1,15.02
2617,2013-01-30 15:04:00,6.35,-9.51,-0.91,12.84,5.13,-6.97,-0.17,12.97,6.23,-6.57,-1.22,14.94
2618,2013-01-30 15:04:00,6.34,-9.3,-0.97,12.82,5.45,-7.4,-0.09,12.98,6.32,-6.19,-1.26,14.9
2619,2013-01-30 15:04:00,6.34,-9.62,-0.86,12.86,5.53,-7.29,0.03,12.98,5.0,-7.29,-1.0,15.03
2620,2013-01-30 15:04:00,6.58,-9.6,-0.26,12.92,5.58,-8.19,-1.01,12.87,5.92,-7.72,-0.79,15.0
2621,2013-01-30 15:04:00,6.89,-8.87,-0.42,13.0,5.56,-8.39,-1.56,12.66,6.09,-7.33,-0.32,14.97
2622,2013-01-30 15:04:00,7.31,-9.76,-0.53,12.92,5.34,-8.07,-1.05,12.67,5.81,-7.78,-0.71,15.05
2623,2013-01-30 15:04:00,6.97,-9.93,-1.25,12.83,5.17,-7.72,-1.24,12.76,5.84,-7.6,-0.87,14.92
2624,2013-01-30 15:04:00,6.92,-10.08,-1.26,12.8,5.68,-7.13,-1.48,12.77,6.75,-5.9,-1.53,14.9
2625,2013-01-30 15:04:00,6.94,-9.99,-0.89,12.86,5.82,-6.11,-1.65,12.84,5.72,-5.55,-2.75,14.94
2626,2013-01-30 15:04:00,6.98,-9.81,-0.96,12.96,6.14,-5.63,-1.19,12.83,5.4,-5.39,-2.62,14.93
2627,2013-01-30 15:04:00,7.05,-9.8,-0.73,12.97,5.52,-5.56,-0.65,12.87,5.55,-6.13,-1.69,15.08
2628,2013-01-30 15:04:00,6.94,-9.61,-0.87,12.86,5.44,-4.95,-1.0,12.87,5.36,-7.3,-1.72,15.13
2629,2013-01-30 15:04:00,6.85,-9.88,-0.53,12.93,5.71,-5.12,-0.85,12.87,5.91,-7.38,-1.86,15.09
2630,2013-01-30 15:04:00,6.99,-9.44,-0.48,12.99,5.39,-6.35,-1.07,12.88,6.09,-6.99,-1.64,15.02
2631,2013-01-30 15:04:00,6.77,-9.37,-0.59,12.94,5.22,-7.08,-1.51,12.93,5.53,-6.22,-1.72,14.95
2632,2013-01-30 15:04:00,6.52,-9.67,-0.72,12.87,5.22,-7.49,-1.41,12.97,5.26,-5.06,-1.82,15.07
2633,2013-01-30 15:04:00,6.42,-9.54,-0.74,12.81,5.4,-6.92,-2.09,13.05,5.97,-5.57,-1.75,15.15
2634,2013-01-30 15:04:00,6.24,-9.95,-0.83,12.72,5.46,-7.19,-2.42,13.05,6.94,-6.06,-1.72,15.14
2635,2013-01-30 15:04:00,6.34,-9.94,-0.91,12.62,4.54,-6.72,-2.55,13.16,5.57,-5.94,-1.71,15.15
2636,2013-01-30 15:04:00,5.99,-10.13,-1.26,12.5,4.85,-6.42,-2.62,13.33,5.49,-6.68,-2.16,15.04
2637,2013-01-30 15:04:00,6.24,-10.21,-1.21,12.52,4.72,-6.23,-2.07,13.15,6.77,-6.39,-3.16,15.16
2638,2013-01-30 15:04:00,6.54,-10.2,-0.88,12.71,4.83,-6.25,-1.03,12.95,8.11,-6.06,-2.89,15.17
2639,2013-01-30 15:04:00,6.21,-10.26,-0.84,12.46,5.14,-5.8,-0.19,12.94,7.95,-5.89,-2.99,15.21
2640,2013-01-30 15:04:00,6.15,-10.53,-0.85,12.53,4.91,-5.62,0.38,12.94,7.55,-6.14,-2.17,15.18
2641,2013-01-30 15:04:00,6.69,-10.39,0.11,14.22,4.8,-5.42,0.69,12.93,6.28,-6.46,-0.23,15.13
2642,2013-01-30 15:04:00,6.33,-9.8,0.27,14.78,5.89,-4.06,0.53,12.93,6.17,-6.01,0.11,15.16
2643,2013-01-30 15:04:00,5.94,-9.89,1.09,14.74,6.89,-4.0,0.6,13.31,6.11,-6.46,-0.59,15.13
2644,2013-01-30 15:04:00,5.99,-9.51,1.87,14.37,6.8,-4.6,0.52,13.44,6.29,-6.28,-1.2,15.22
2645,2013-01-30 15:04:00,6.07,-9.4,2.02,16.36,6.53,-4.43,0.24,13.36,6.52,-6.51,-0.47,15.11
2646,2013-01-30 15:04:00,6.0,-9.87,2.24,16.11,6.61,-4.76,0.0,13.3,6.71,-6.71,-0.71,15.21
2647,2013-01-30 15:04:00,6.61,-10.09,2.12,15.84,5.76,-4.96,0.29,13.76,6.91,-7.95,-0.53,15.43
2648,2013-01-30 15:04:00,6.63,-10.09,2.11,14.89,5.15,-4.96,0.39,13.61,6.93,-7.59,-0.45,15.32
2649,2013-01-30 15:04:00,6.48,-9.97,1.66,13.52,5.77,-6.66,0.2,13.57,7.42,-7.93,-0.91,15.4
2650,2013-01-30 15:04:00,6.7,-9.72,0.98,12.76,5.84,-7.06,-0.42,13.35,6.89,-8.21,-1.76,15.25
